DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
160010,Population with unknown or missing information on round trip time to water,0.1,1,HN,Honduras,2005,HN2005DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2005-06,DHS,89662,92183,NA,NA,NA
427986,Population with water on the premises,87.4,1,HN,Honduras,2011,HN2011DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2011-12,DHS,94921,97575,NA,NA,NA
427972,Population with water 30 minutes or less away round trip,11.7,1,HN,Honduras,2011,HN2011DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2011-12,DHS,94921,97575,NA,NA,NA
427987,Population with water more than 30 minutes away round trip,0.7,1,HN,Honduras,2011,HN2011DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2011-12,DHS,94921,97575,NA,NA,NA
427982,Population with unknown or missing information on round trip time to water,0.2,1,HN,Honduras,2011,HN2011DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2011-12,DHS,94921,97575,NA,NA,NA
410228,Population with water on the premises,27.9,1,HT,Haiti,1994,HT1994DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,1994-95,DHS,24143,24062,NA,NA,NA
410224,Population with water 30 minutes or less away round trip,53,1,HT,Haiti,1994,HT1994DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,1994-95,DHS,24143,24062,NA,NA,NA
410229,Population with water more than 30 minutes away round trip,19,1,HT,Haiti,1994,HT1994DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,1994-95,DHS,24143,24062,NA,NA,NA
410211,Population with unknown or missing information on round trip time to water,0.1,1,HT,Haiti,1994,HT1994DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,1994-95,DHS,24143,24062,NA,NA,NA
371918,Population with water on the premises,23.9,1,HT,Haiti,2000,HT2000DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2000,DHS,45034,46795,NA,NA,NA
371909,Population with water 30 minutes or less away round trip,58.3,1,HT,Haiti,2000,HT2000DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2000,DHS,45034,46795,NA,NA,NA
371919,Population with water more than 30 minutes away round trip,17.6,1,HT,Haiti,2000,HT2000DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2000,DHS,45034,46795,NA,NA,NA
371925,Population with unknown or missing information on round trip time to water,0.1,1,HT,Haiti,2000,HT2000DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2000,DHS,45034,46795,NA,NA,NA
662076,Population with water on the premises,20.6,1,HT,Haiti,2006,HT2006DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2005-06,DHS,46055,46678,NA,NA,NA
662132,Population with water 30 minutes or less away round trip,61.6,1,HT,Haiti,2006,HT2006DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2005-06,DHS,46055,46678,NA,NA,NA
662077,Population with water more than 30 minutes away round trip,17.5,1,HT,Haiti,2006,HT2006DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2005-06,DHS,46055,46678,NA,NA,NA
662065,Population with unknown or missing information on round trip time to water,0.3,1,HT,Haiti,2006,HT2006DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2005-06,DHS,46055,46678,NA,NA,NA
321450,Population with water on the premises,7.7,1,HT,Haiti,2012,HT2012DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2012,DHS,58349,59063,NA,NA,NA
321435,Population with water 30 minutes or less away round trip,68.4,1,HT,Haiti,2012,HT2012DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2012,DHS,58349,59063,NA,NA,NA
321451,Population with water more than 30 minutes away round trip,23.4,1,HT,Haiti,2012,HT2012DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2012,DHS,58349,59063,NA,NA,NA
321428,Population with unknown or missing information on round trip time to water,0.4,1,HT,Haiti,2012,HT2012DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2012,DHS,58349,59063,NA,NA,NA
521790,Population with water on the premises,13.9,1,HT,Haiti,2016,HT2016DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2016-17,DHS,57552,58532,NA,NA,NA
521757,Population with water 30 minutes or less away round trip,65.7,1,HT,Haiti,2016,HT2016DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2016-17,DHS,57552,58532,NA,NA,NA
521791,Population with water more than 30 minutes away round trip,20.4,1,HT,Haiti,2016,HT2016DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2016-17,DHS,57552,58532,NA,NA,NA
521797,Population with unknown or missing information on round trip time to water,0,1,HT,Haiti,2016,HT2016DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2016-17,DHS,57552,58532,NA,NA,NA
600847,Population with water on the premises,43,1,IA,India,1993,IA1993DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,1992-93,DHS,500755,494030,NA,NA,NA
600845,Population with water 30 minutes or less away round trip,50.7,1,IA,India,1993,IA1993DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,1992-93,DHS,500755,494030,NA,NA,NA
600848,Population with water more than 30 minutes away round trip,5.9,1,IA,India,1993,IA1993DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,1992-93,DHS,500755,494030,NA,NA,NA
600843,Population with unknown or missing information on round trip time to water,0.4,1,IA,India,1993,IA1993DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,1992-93,DHS,500755,494030,NA,NA,NA
463533,Population with water on the premises,46.5,1,IA,India,1999,IA1999DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,1998-99,DHS,497840,498303,NA,NA,NA
463528,Population with water 30 minutes or less away round trip,48.5,1,IA,India,1999,IA1999DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,1998-99,DHS,497840,498303,NA,NA,NA
463534,Population with water more than 30 minutes away round trip,4.8,1,IA,India,1999,IA1999DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,1998-99,DHS,497840,498303,NA,NA,NA
463541,Population with unknown or missing information on round trip time to water,0.2,1,IA,India,1999,IA1999DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,1998-99,DHS,497840,498303,NA,NA,NA
296012,Population with water on the premises,52.9,1,IA,India,2006,IA2006DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2005-06,DHS,522027,516251,NA,NA,NA
296001,Population with water 30 minutes or less away round trip,42.4,1,IA,India,2006,IA2006DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2005-06,DHS,522027,516251,NA,NA,NA
296013,Population with water more than 30 minutes away round trip,4.5,1,IA,India,2006,IA2006DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2005-06,DHS,522027,516251,NA,NA,NA
295992,Population with unknown or missing information on round trip time to water,0.2,1,IA,India,2006,IA2006DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2005-06,DHS,522027,516251,NA,NA,NA
668658,Population with water on the premises,67.2,1,IA,India,2015,IA2015DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2015-16,DHS,2748553,2801958,NA,NA,NA
668663,Population with water 30 minutes or less away round trip,30.4,1,IA,India,2015,IA2015DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2015-16,DHS,2748553,2801958,NA,NA,NA
668659,Population with water more than 30 minutes away round trip,2.3,1,IA,India,2015,IA2015DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2015-16,DHS,2748553,2801958,NA,NA,NA
668656,Population with unknown or missing information on round trip time to water,0.1,1,IA,India,2015,IA2015DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2015-16,DHS,2748553,2801958,NA,NA,NA
708539,Population with water on the premises,75.1,1,IA,India,2020,IA2020DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2019-21,DHS,2780724,2795894,NA,NA,NA
708565,Population with water 30 minutes or less away round trip,23.6,1,IA,India,2020,IA2020DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2019-21,DHS,2780724,2795894,NA,NA,NA
708540,Population with water more than 30 minutes away round trip,1.2,1,IA,India,2020,IA2020DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2019-21,DHS,2780724,2795894,NA,NA,NA
708556,Population with unknown or missing information on round trip time to water,0.1,1,IA,India,2020,IA2020DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2019-21,DHS,2780724,2795894,NA,NA,NA
335244,Population with water on the premises,52.7,1,ID,Indonesia,1991,ID1991DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,1991,DHS,124486,129757,NA,NA,NA
335238,Population with water 30 minutes or less away round trip,45.9,1,ID,Indonesia,1991,ID1991DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,1991,DHS,124486,129757,NA,NA,NA
335245,Population with water more than 30 minutes away round trip,0.8,1,ID,Indonesia,1991,ID1991DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,1991,DHS,124486,129757,NA,NA,NA
335233,Population with unknown or missing information on round trip time to water,0.6,1,ID,Indonesia,1991,ID1991DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,1991,DHS,124486,129757,NA,NA,NA
410993,Population with water on the premises,52,1,ID,Indonesia,1994,ID1994DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,1994,DHS,150850,158497,NA,NA,NA
410985,Population with water 30 minutes or less away round trip,45.2,1,ID,Indonesia,1994,ID1994DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,1994,DHS,150850,158497,NA,NA,NA
410995,Population with water more than 30 minutes away round trip,2.3,1,ID,Indonesia,1994,ID1994DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,1994,DHS,150850,158497,NA,NA,NA
410997,Population with unknown or missing information on round trip time to water,0.4,1,ID,Indonesia,1994,ID1994DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,1994,DHS,150850,158497,NA,NA,NA
723708,Population with water on the premises,57.1,1,ID,Indonesia,1997,ID1997DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,1997,DHS,147673,154343,NA,NA,NA
723863,Population with water 30 minutes or less away round trip,40.5,1,ID,Indonesia,1997,ID1997DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,1997,DHS,147673,154343,NA,NA,NA
723709,Population with water more than 30 minutes away round trip,2.2,1,ID,Indonesia,1997,ID1997DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,1997,DHS,147673,154343,NA,NA,NA
723704,Population with unknown or missing information on round trip time to water,0.1,1,ID,Indonesia,1997,ID1997DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,1997,DHS,147673,154343,NA,NA,NA
86913,Population with water on the premises,76.1,1,ID,Indonesia,2003,ID2003DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2002-03,DHS,142861,147009,NA,NA,NA
86901,Population with water 30 minutes or less away round trip,21.7,1,ID,Indonesia,2003,ID2003DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2002-03,DHS,142861,147009,NA,NA,NA
86914,Population with water more than 30 minutes away round trip,1.1,1,ID,Indonesia,2003,ID2003DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2002-03,DHS,142861,147009,NA,NA,NA
86910,Population with unknown or missing information on round trip time to water,1.1,1,ID,Indonesia,2003,ID2003DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2002-03,DHS,142861,147009,NA,NA,NA
338975,Population with water on the premises,77.9,1,ID,Indonesia,2007,ID2007DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2007,DHS,167002,175142,NA,NA,NA
338970,Population with water 30 minutes or less away round trip,19.8,1,ID,Indonesia,2007,ID2007DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2007,DHS,167002,175142,NA,NA,NA
338977,Population with water more than 30 minutes away round trip,1.4,1,ID,Indonesia,2007,ID2007DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2007,DHS,167002,175142,NA,NA,NA
338981,Population with unknown or missing information on round trip time to water,0.9,1,ID,Indonesia,2007,ID2007DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2007,DHS,167002,175142,NA,NA,NA
282246,Population with water on the premises,65.4,1,ID,Indonesia,2012,ID2012DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2012,DHS,174977,182084,NA,NA,NA
282234,Population with water 30 minutes or less away round trip,32.6,1,ID,Indonesia,2012,ID2012DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2012,DHS,174977,182084,NA,NA,NA
282247,Population with water more than 30 minutes away round trip,0.9,1,ID,Indonesia,2012,ID2012DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2012,DHS,174977,182084,NA,NA,NA
282238,Population with unknown or missing information on round trip time to water,1.1,1,ID,Indonesia,2012,ID2012DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2012,DHS,174977,182084,NA,NA,NA
702810,Population with water on the premises,87.5,1,ID,Indonesia,2017,ID2017DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2017,DHS,185111,193404,NA,NA,NA
702818,Population with water 30 minutes or less away round trip,11.2,1,ID,Indonesia,2017,ID2017DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2017,DHS,185111,193404,NA,NA,NA
702811,Population with water more than 30 minutes away round trip,0.5,1,ID,Indonesia,2017,ID2017DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2017,DHS,185111,193404,NA,NA,NA
702802,Population with unknown or missing information on round trip time to water,0.8,1,ID,Indonesia,2017,ID2017DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2017,DHS,185111,193404,NA,NA,NA
139723,Population with water on the premises,99.3,1,JO,Jordan,1997,JO1997DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,1997,DHS,43684,44105,NA,NA,NA
139752,Population with water 30 minutes or less away round trip,0.6,1,JO,Jordan,1997,JO1997DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,1997,DHS,43684,44105,NA,NA,NA
139724,Population with water more than 30 minutes away round trip,0.1,1,JO,Jordan,1997,JO1997DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,1997,DHS,43684,44105,NA,NA,NA
139717,Population with unknown or missing information on round trip time to water,0,1,JO,Jordan,1997,JO1997DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,1997,DHS,43684,44105,NA,NA,NA
272468,Population with water on the premises,99.2,1,JO,Jordan,2017,JO2017DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2017-18,DHS,88722,91798,NA,NA,NA
272465,Population with water 30 minutes or less away round trip,0.5,1,JO,Jordan,2017,JO2017DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2017-18,DHS,88722,91798,NA,NA,NA
272469,Population with water more than 30 minutes away round trip,0.2,1,JO,Jordan,2017,JO2017DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2017-18,DHS,88722,91798,NA,NA,NA
272766,Population with unknown or missing information on round trip time to water,0.1,1,JO,Jordan,2017,JO2017DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2017-18,DHS,88722,91798,NA,NA,NA
436282,Population with water on the premises,99.4,1,JO,Jordan,2023,JO2023DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2023,DHS,92767,91941,NA,NA,NA
436279,Population with water 30 minutes or less away round trip,0.4,1,JO,Jordan,2023,JO2023DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2023,DHS,92767,91941,NA,NA,NA
436283,Population with water more than 30 minutes away round trip,0.1,1,JO,Jordan,2023,JO2023DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2023,DHS,92767,91941,NA,NA,NA
436284,Population with unknown or missing information on round trip time to water,0,1,JO,Jordan,2023,JO2023DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2023,DHS,92767,91941,NA,NA,NA
89406,Population with water on the premises,22.4,1,KE,Kenya,1993,KE1993DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,1993,DHS,38096,37934,NA,NA,NA
89416,Population with water 30 minutes or less away round trip,58.4,1,KE,Kenya,1993,KE1993DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,1993,DHS,38096,37934,NA,NA,NA
89407,Population with water more than 30 minutes away round trip,18.4,1,KE,Kenya,1993,KE1993DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,1993,DHS,38096,37934,NA,NA,NA
89401,Population with unknown or missing information on round trip time to water,0.8,1,KE,Kenya,1993,KE1993DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,1993,DHS,38096,37934,NA,NA,NA
577479,Population with water on the premises,29.8,1,KE,Kenya,1998,KE1998DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,1998,DHS,35916,36861,NA,NA,NA
577475,Population with water 30 minutes or less away round trip,52.3,1,KE,Kenya,1998,KE1998DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,1998,DHS,35916,36861,NA,NA,NA
577480,Population with water more than 30 minutes away round trip,17.5,1,KE,Kenya,1998,KE1998DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,1998,DHS,35916,36861,NA,NA,NA
577486,Population with unknown or missing information on round trip time to water,0.4,1,KE,Kenya,1998,KE1998DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,1998,DHS,35916,36861,NA,NA,NA
518589,Population with water on the premises,27.8,1,KE,Kenya,2003,KE2003DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2003,DHS,37238,36687,NA,NA,NA
518569,Population with water 30 minutes or less away round trip,53.1,1,KE,Kenya,2003,KE2003DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2003,DHS,37238,36687,NA,NA,NA
518590,Population with water more than 30 minutes away round trip,19,1,KE,Kenya,2003,KE2003DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2003,DHS,37238,36687,NA,NA,NA
518577,Population with unknown or missing information on round trip time to water,0.2,1,KE,Kenya,2003,KE2003DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2003,DHS,37238,36687,NA,NA,NA
372087,Population with water on the premises,31.2,1,KE,Kenya,2008,KE2008DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2008-09,DHS,38069,37870,NA,NA,NA
372079,Population with water 30 minutes or less away round trip,49,1,KE,Kenya,2008,KE2008DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2008-09,DHS,38069,37870,NA,NA,NA
372088,Population with water more than 30 minutes away round trip,19,1,KE,Kenya,2008,KE2008DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2008-09,DHS,38069,37870,NA,NA,NA
372065,Population with unknown or missing information on round trip time to water,0.7,1,KE,Kenya,2008,KE2008DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2008-09,DHS,38069,37870,NA,NA,NA
90104,Population with water on the premises,33.4,1,KE,Kenya,2014,KE2014DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2014,DHS,142708,151093,NA,NA,NA
90103,Population with water 30 minutes or less away round trip,47.3,1,KE,Kenya,2014,KE2014DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2014,DHS,142708,151093,NA,NA,NA
90105,Population with water more than 30 minutes away round trip,18.5,1,KE,Kenya,2014,KE2014DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2014,DHS,142708,151093,NA,NA,NA
90112,Population with unknown or missing information on round trip time to water,0.8,1,KE,Kenya,2014,KE2014DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2014,DHS,142708,151093,NA,NA,NA
370517,Population with water on the premises,41.1,1,KE,Kenya,2015,KE2015MIS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2015,MIS,23565,25045,NA,NA,NA
370510,Population with water 30 minutes or less away round trip,43.6,1,KE,Kenya,2015,KE2015MIS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2015,MIS,23565,25045,NA,NA,NA
370518,Population with water more than 30 minutes away round trip,14.6,1,KE,Kenya,2015,KE2015MIS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2015,MIS,23565,25045,NA,NA,NA
370514,Population with unknown or missing information on round trip time to water,0.7,1,KE,Kenya,2015,KE2015MIS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2015,MIS,23565,25045,NA,NA,NA
197085,Population with water on the premises,45.4,1,KE,Kenya,2020,KE2020MIS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2020,MIS,29775,30899,NA,NA,NA
197079,Population with water 30 minutes or less away round trip,40.5,1,KE,Kenya,2020,KE2020MIS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2020,MIS,29775,30899,NA,NA,NA
197086,Population with water more than 30 minutes away round trip,13.8,1,KE,Kenya,2020,KE2020MIS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2020,MIS,29775,30899,NA,NA,NA
197074,Population with unknown or missing information on round trip time to water,0.3,1,KE,Kenya,2020,KE2020MIS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2020,MIS,29775,30899,NA,NA,NA
129612,Population with water on the premises,47.5,1,KE,Kenya,2022,KE2022DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2022,DHS,142026,152696,NA,NA,NA
