"","IndicatorCode","Country","Year","Value"
"1657","WSH_WATER_SAFELY_MANAGED","MNG",2003,33.70127
"1658","WSH_WATER_SAFELY_MANAGED","SUR",2019,40.2824
"1659","WSH_WATER_SAFELY_MANAGED","MCO",2014,100
"1660","WSH_WATER_SAFELY_MANAGED","ZWE",2002,16.74789
"1661","WSH_WATER_SAFELY_MANAGED","ECU",2016,65.83156
"1662","WSH_WATER_SAFELY_MANAGED","COG",2011,13.29917
"1663","WSH_WATER_SAFELY_MANAGED","TUV",2009,10.43819
"1664","WSH_WATER_SAFELY_MANAGED","FRA",2006,98.4
"1665","WSH_WATER_SAFELY_MANAGED","NIC",2010,31.90538
"1666","WSH_WATER_SAFELY_MANAGED","NPL",2017,22.45363
"1667","WSH_WATER_SAFELY_MANAGED","UGA",2003,3.84095
"1668","WSH_WATER_SAFELY_MANAGED","FJI",2008,40.0519
"1669","WSH_WATER_SAFELY_MANAGED","MMR",2013,69.67167
"1670","WSH_WATER_SAFELY_MANAGED","MAR",2013,84.78956
"1671","WSH_WATER_SAFELY_MANAGED","NLD",2000,99.99387
"1672","WSH_WATER_SAFELY_MANAGED","AMR",2000,88.16226
"1673","WSH_WATER_SAFELY_MANAGED","ETH",2018,38.01874
"1674","WSH_WATER_SAFELY_MANAGED","BGD",2002,42.19426
"1675","WSH_WATER_SAFELY_MANAGED","LTU",2004,94.22806
"1676","WSH_WATER_SAFELY_MANAGED","SLV",2003,83.82011
"1677","WSH_WATER_SAFELY_MANAGED","BRA",2013,84.09519
"1678","WSH_WATER_SAFELY_MANAGED","BRA",2022,76.01856
"1679","WSH_WATER_SAFELY_MANAGED","LKA",2014,37.54643
"1680","WSH_WATER_SAFELY_MANAGED","PER",2005,15.96424
"1681","WSH_WATER_SAFELY_MANAGED","SRB",2019,66.55806
"1682","WSH_WATER_SAFELY_MANAGED","CHL",2002,98.17712
"1683","WSH_WATER_SAFELY_MANAGED","KHM",2019,27.29621
"1684","WSH_WATER_SAFELY_MANAGED","HND",2022,45.69121
"1685","WSH_WATER_SAFELY_MANAGED","PER",2009,17.62228
"1686","WSH_WATER_SAFELY_MANAGED","NGA",2010,21.18622
"1687","WSH_WATER_SAFELY_MANAGED","IRN",2002,81.63827
"1688","WSH_WATER_SAFELY_MANAGED","MDG",2021,40.15499
"1689","WSH_WATER_SAFELY_MANAGED","VUT",2007,55.17863
"1690","WSH_WATER_SAFELY_MANAGED","EMR",2005,43.71881
"1691","WSH_WATER_SAFELY_MANAGED","EMR",2009,45.56872
"1692","WSH_WATER_SAFELY_MANAGED","GRC",2011,99.3272
"1693","WSH_WATER_SAFELY_MANAGED","ROU",2010,94.9535
"1694","WSH_WATER_SAFELY_MANAGED","NIU",2018,93.98485
"1695","WSH_WATER_SAFELY_MANAGED","WPR",2010,88.59747
"1696","WSH_WATER_SAFELY_MANAGED","UGA",2022,9.32764
"1697","WSH_WATER_SAFELY_MANAGED","COG",2018,58.6264
"1698","WSH_WATER_SAFELY_MANAGED","RUS",2021,76.13551
"1699","WSH_WATER_SAFELY_MANAGED","JPN",2010,98.13786
"1700","WSH_WATER_SAFELY_MANAGED","STP",2020,35.86638
"1701","WSH_WATER_SAFELY_MANAGED","AZE",2002,60.11043
"1702","WSH_WATER_SAFELY_MANAGED","AFR",2007,9.1971
"1703","WSH_WATER_SAFELY_MANAGED","GLOBAL",2021,72.49171
"1704","WSH_WATER_SAFELY_MANAGED","BTN",2019,52.88022
"1705","WSH_WATER_SAFELY_MANAGED","WPR",2010,NA
"1706","WSH_WATER_SAFELY_MANAGED","BHR",2002,98.89501
"1707","WSH_WATER_SAFELY_MANAGED","WSM",2021,56.09653
"1708","WSH_WATER_SAFELY_MANAGED","LKA",2002,85.5793
"1709","WSH_WATER_SAFELY_MANAGED","STP",2013,32.47221
"1710","WSH_WATER_SAFELY_MANAGED","KGZ",2012,46.09506
"1711","WSH_WATER_SAFELY_MANAGED","GHA",2008,21.7173
"1712","WSH_WATER_SAFELY_MANAGED","AND",2010,90.64
"1713","WSH_WATER_SAFELY_MANAGED","ARM",2006,83.04957
"1714","WSH_WATER_SAFELY_MANAGED","SLV",2000,84.33012
"1715","WSH_WATER_SAFELY_MANAGED","CRI",2022,80.50758
"1716","WSH_WATER_SAFELY_MANAGED","GMB",2013,62.18045
"1717","WSH_WATER_SAFELY_MANAGED","ETH",2022,38.57992
"1718","WSH_WATER_SAFELY_MANAGED","TCD",2003,15.31669
"1719","WSH_WATER_SAFELY_MANAGED","KHM",2015,53.76037
"1720","WSH_WATER_SAFELY_MANAGED","FJI",2010,52.43325
"1721","WSH_WATER_SAFELY_MANAGED","IND",2010,43.78904
"1722","WSH_WATER_SAFELY_MANAGED","MMR",2001,20.03601
"1723","WSH_WATER_SAFELY_MANAGED","IRQ",2019,64.54781
"1724","WSH_WATER_SAFELY_MANAGED","COD",2012,0.57629
"1725","WSH_WATER_SAFELY_MANAGED","UGA",2005,5.03076
"1726","WSH_WATER_SAFELY_MANAGED","LBN",2010,45.748
"1727","WSH_WATER_SAFELY_MANAGED","SLE",2022,12.24918
"1728","WSH_WATER_SAFELY_MANAGED","POL",2019,90.33598
"1729","WSH_WATER_SAFELY_MANAGED","BIH",2009,88.42221
"1730","WSH_WATER_SAFELY_MANAGED","TUN",2007,55.28048
"1731","WSH_WATER_SAFELY_MANAGED","KWT",2011,100
"1732","WSH_WATER_SAFELY_MANAGED","PER",2022,51.98521
"1733","WSH_WATER_SAFELY_MANAGED","DOM",2002,33.8501
"1734","WSH_WATER_SAFELY_MANAGED","FJI",2005,27.12583
"1735","WSH_WATER_SAFELY_MANAGED","CAN",2004,98.18224
"1736","WSH_WATER_SAFELY_MANAGED","KGZ",2003,46.22503
"1737","WSH_WATER_SAFELY_MANAGED","GLOBAL",2005,63.65582
"1738","WSH_WATER_SAFELY_MANAGED","HND",2014,60.74301
"1739","WSH_WATER_SAFELY_MANAGED","GNB",2017,22.71408
"1740","WSH_WATER_SAFELY_MANAGED","COG",2009,11.56941
"1741","WSH_WATER_SAFELY_MANAGED","NGA",2001,12.96582
"1742","WSH_WATER_SAFELY_MANAGED","AFR",2010,24.90402
"1743","WSH_WATER_SAFELY_MANAGED","MNG",2011,29.62016
"1744","WSH_WATER_SAFELY_MANAGED","IRN",2016,93.37181
"1745","WSH_WATER_SAFELY_MANAGED","BTN",2012,34.166
"1746","WSH_WATER_SAFELY_MANAGED","BEL",2019,99.7145
"1747","WSH_WATER_SAFELY_MANAGED","KHM",2021,28.4683
"1748","WSH_WATER_SAFELY_MANAGED","PRT",2002,96.71521
"1749","WSH_WATER_SAFELY_MANAGED","UGA",2005,22.14133
"1750","WSH_WATER_SAFELY_MANAGED","AFR",2018,14.3059
"1751","WSH_WATER_SAFELY_MANAGED","SRB",2013,81.4978
"1752","WSH_WATER_SAFELY_MANAGED","LSO",2011,19.43452
"1753","WSH_WATER_SAFELY_MANAGED","IDN",2009,26.49239
"1754","WSH_WATER_SAFELY_MANAGED","COD",2005,12.16195
"1755","WSH_WATER_SAFELY_MANAGED","POL",2020,89.61919
"1756","WSH_WATER_SAFELY_MANAGED","COG",2018,45.53564
"1757","WSH_WATER_SAFELY_MANAGED","FRA",2006,97.50853
"1758","WSH_WATER_SAFELY_MANAGED","RWA",2005,29.71105
"1759","WSH_WATER_SAFELY_MANAGED","VNM",2018,75.34784
"1760","WSH_WATER_SAFELY_MANAGED","TUN",2012,75.14003
"1761","WSH_WATER_SAFELY_MANAGED","TCD",2015,5.95868
"1762","WSH_WATER_SAFELY_MANAGED","EUR",2020,95.1347
"1763","WSH_WATER_SAFELY_MANAGED","HRV",2018,96.55
"1764","WSH_WATER_SAFELY_MANAGED","TUV",2021,8.66728
"1765","WSH_WATER_SAFELY_MANAGED","PAK",2010,32.35919
"1766","WSH_WATER_SAFELY_MANAGED","GBR",2004,100
"1767","WSH_WATER_SAFELY_MANAGED","TZA",2009,7.48367
"1768","WSH_WATER_SAFELY_MANAGED","DEU",2003,99.84291
"1769","WSH_WATER_SAFELY_MANAGED","USA",2010,95.55789
"1770","WSH_WATER_SAFELY_MANAGED","SEN",2008,22.3418
"1771","WSH_WATER_SAFELY_MANAGED","CRI",2015,80.32118
"1772","WSH_WATER_SAFELY_MANAGED","MNE",2008,84.07976
"1773","WSH_WATER_SAFELY_MANAGED","PLW",2010,82.61562
"1774","WSH_WATER_SAFELY_MANAGED","AMR",2013,83.1476
"1775","WSH_WATER_SAFELY_MANAGED","ARM",2004,82.81056
"1776","WSH_WATER_SAFELY_MANAGED","BGD",2014,56.04548
"1777","WSH_WATER_SAFELY_MANAGED","NPL",2001,37.93248
"1778","WSH_WATER_SAFELY_MANAGED","SMR",2020,100
"1779","WSH_WATER_SAFELY_MANAGED","BTN",2014,42.7611
"1780","WSH_WATER_SAFELY_MANAGED","LTU",2018,99.3243
"1781","WSH_WATER_SAFELY_MANAGED","JOR",2011,66.17831
"1782","WSH_WATER_SAFELY_MANAGED","ESP",2019,98.6356
"1783","WSH_WATER_SAFELY_MANAGED","TCD",2008,15.9472
"1784","WSH_WATER_SAFELY_MANAGED","LAO",2010,13.73971
"1785","WSH_WATER_SAFELY_MANAGED","EST",2014,96.67542
"1786","WSH_WATER_SAFELY_MANAGED","CIV",2020,43.64164
"1787","WSH_WATER_SAFELY_MANAGED","MMR",2018,46.69861
"1788","WSH_WATER_SAFELY_MANAGED","LAO",2008,8.46845
"1789","WSH_WATER_SAFELY_MANAGED","FJI",2009,40.18191
"1790","WSH_WATER_SAFELY_MANAGED","PRT",2012,94.36371
"1791","WSH_WATER_SAFELY_MANAGED","KIR",2015,19.20599
"1792","WSH_WATER_SAFELY_MANAGED","UKR",2008,91.93792
"1793","WSH_WATER_SAFELY_MANAGED","SWE",2013,99.59031
"1794","WSH_WATER_SAFELY_MANAGED","LTU",2007,95.53472
"1795","WSH_WATER_SAFELY_MANAGED","WPR",2011,NA
"1796","WSH_WATER_SAFELY_MANAGED","VNM",2013,42.41764
"1797","WSH_WATER_SAFELY_MANAGED","PRK",2005,78.56186
"1798","WSH_WATER_SAFELY_MANAGED","COG",2021,58.6264
"1799","WSH_WATER_SAFELY_MANAGED","HRV",2001,85.16895
"1800","WSH_WATER_SAFELY_MANAGED","COD",2007,0.61352
"1801","WSH_WATER_SAFELY_MANAGED","ZAF",2017,83.21604
"1802","WSH_WATER_SAFELY_MANAGED","ROU",2005,81.70014
"1803","WSH_WATER_SAFELY_MANAGED","NIU",2012,96.66425
"1804","WSH_WATER_SAFELY_MANAGED","AND",2021,90.64
"1805","WSH_WATER_SAFELY_MANAGED","GLOBAL",2014,68.38146
"1806","WSH_WATER_SAFELY_MANAGED","GMB",2017,67.28057
"1807","WSH_WATER_SAFELY_MANAGED","LSO",2014,22.08924
"1808","WSH_WATER_SAFELY_MANAGED","NLD",2015,99.97616
"1809","WSH_WATER_SAFELY_MANAGED","CYP",2006,96.6253
"1810","WSH_WATER_SAFELY_MANAGED","TJK",2012,49.36804
"1811","WSH_WATER_SAFELY_MANAGED","MWI",2018,49.4473
"1812","WSH_WATER_SAFELY_MANAGED","IRN",2021,96.16613
"1813","WSH_WATER_SAFELY_MANAGED","ROU",2006,81.73721
"1814","WSH_WATER_SAFELY_MANAGED","LUX",2000,99.8
"1815","WSH_WATER_SAFELY_MANAGED","MEX",2005,40.49465
"1816","WSH_WATER_SAFELY_MANAGED","GTM",2003,40.39902
"1817","WSH_WATER_SAFELY_MANAGED","LKA",2006,36.39433
"1818","WSH_WATER_SAFELY_MANAGED","WSM",2020,55.98848
"1819","WSH_WATER_SAFELY_MANAGED","ESP",2013,99.57172
"1820","WSH_WATER_SAFELY_MANAGED","ITA",2008,95.90065
"1821","WSH_WATER_SAFELY_MANAGED","NPL",2002,27.29957
"1822","WSH_WATER_SAFELY_MANAGED","GEO",2001,87.26991
"1823","WSH_WATER_SAFELY_MANAGED","GRD",2014,89.91768
"1824","WSH_WATER_SAFELY_MANAGED","UGA",2022,45.08507
"1825","WSH_WATER_SAFELY_MANAGED","TCD",2004,15.4428
"1826","WSH_WATER_SAFELY_MANAGED","SLV",2018,79.7983
"1827","WSH_WATER_SAFELY_MANAGED","HND",2021,45.34306
"1828","WSH_WATER_SAFELY_MANAGED","IRL",2003,64.77273
"1829","WSH_WATER_SAFELY_MANAGED","SRB",2008,81.48375
"1830","WSH_WATER_SAFELY_MANAGED","PLW",2013,56.25638
"1831","WSH_WATER_SAFELY_MANAGED","MMR",2003,22.73492
"1832","WSH_WATER_SAFELY_MANAGED","SEAR",2003,39.22078
"1833","WSH_WATER_SAFELY_MANAGED","DZA",2001,82.1312
"1834","WSH_WATER_SAFELY_MANAGED","PSE",2014,79.25142
"1835","WSH_WATER_SAFELY_MANAGED","ETH",2010,1.63623
"1836","WSH_WATER_SAFELY_MANAGED","ISR",2005,99.73276
"1837","WSH_WATER_SAFELY_MANAGED","NPL",2012,37.94643
"1838","WSH_WATER_SAFELY_MANAGED","PAK",2017,40.68844
"1839","WSH_WATER_SAFELY_MANAGED","PLW",2016,56.66563
"1840","WSH_WATER_SAFELY_MANAGED","COG",2013,43.01324
"1841","WSH_WATER_SAFELY_MANAGED","CZE",2010,97.39213
"1842","WSH_WATER_SAFELY_MANAGED","KGZ",2003,27.26948
"1843","WSH_WATER_SAFELY_MANAGED","MNG",2009,39.09763
"1844","WSH_WATER_SAFELY_MANAGED","ETH",2005,0.60539
"1845","WSH_WATER_SAFELY_MANAGED","NGA",2003,10.20405
"1846","WSH_WATER_SAFELY_MANAGED","KIR",2021,14.19515
"1847","WSH_WATER_SAFELY_MANAGED","PRY",2005,69.00346
"1848","WSH_WATER_SAFELY_MANAGED","AMR",2004,88.19958
"1849","WSH_WATER_SAFELY_MANAGED","ZWE",2022,55.49406
"1850","WSH_WATER_SAFELY_MANAGED","CAN",2006,98.29947
"1851","WSH_WATER_SAFELY_MANAGED","HND",2005,46.36073
"1852","WSH_WATER_SAFELY_MANAGED","DEU",2011,99.91126
"1853","WSH_WATER_SAFELY_MANAGED","LUX",2010,99.82291
"1854","WSH_WATER_SAFELY_MANAGED","OMN",2008,85.40998
"1855","WSH_WATER_SAFELY_MANAGED","UZB",2009,44.58082
"1856","WSH_WATER_SAFELY_MANAGED","MAR",2001,11.66513
"1857","WSH_WATER_SAFELY_MANAGED","CRI",2012,77.94363
"1858","WSH_WATER_SAFELY_MANAGED","PSE",2005,69.5404
"1859","WSH_WATER_SAFELY_MANAGED","TKM",2006,74.86708
"1860","WSH_WATER_SAFELY_MANAGED","KIR",2013,5.98556
"1861","WSH_WATER_SAFELY_MANAGED","IRQ",2018,45.84111
"1862","WSH_WATER_SAFELY_MANAGED","KOR",2018,98.91071
"1863","WSH_WATER_SAFELY_MANAGED","UZB",2001,84.43809
"1864","WSH_WATER_SAFELY_MANAGED","MCO",2002,100
"1865","WSH_WATER_SAFELY_MANAGED","UKR",2009,91.36652
"1866","WSH_WATER_SAFELY_MANAGED","PAK",2012,40.45597
"1867","WSH_WATER_SAFELY_MANAGED","ISL",2021,100
"1868","WSH_WATER_SAFELY_MANAGED","CYP",2013,98.44365
"1869","WSH_WATER_SAFELY_MANAGED","GMB",2014,63.74584
"1870","WSH_WATER_SAFELY_MANAGED","COD",2005,0.6267
"1871","WSH_WATER_SAFELY_MANAGED","BTN",2012,30.31692
"1872","WSH_WATER_SAFELY_MANAGED","MMR",2008,64.47413
"1873","WSH_WATER_SAFELY_MANAGED","ETH",2011,8.13165
"1874","WSH_WATER_SAFELY_MANAGED","GMB",2022,12.17904
"1875","WSH_WATER_SAFELY_MANAGED","MDA",2021,74.85757
"1876","WSH_WATER_SAFELY_MANAGED","GEO",2010,66.14518
"1877","WSH_WATER_SAFELY_MANAGED","SWE",2008,99.4932
"1878","WSH_WATER_SAFELY_MANAGED","FJI",2012,27.07709
"1879","WSH_WATER_SAFELY_MANAGED","NIU",2002,98.25068
"1880","WSH_WATER_SAFELY_MANAGED","KWT",2005,100
"1881","WSH_WATER_SAFELY_MANAGED","PRY",2016,62.49959
"1882","WSH_WATER_SAFELY_MANAGED","ESP",2021,99.5643
"1883","WSH_WATER_SAFELY_MANAGED","ZMB",2012,51.79944
"1884","WSH_WATER_SAFELY_MANAGED","CZE",2002,94.00047
"1885","WSH_WATER_SAFELY_MANAGED","CYP",2014,98.70326
"1886","WSH_WATER_SAFELY_MANAGED","KIR",2007,11.13099
"1887","WSH_WATER_SAFELY_MANAGED","MNG",2001,1.49294
"1888","WSH_WATER_SAFELY_MANAGED","PER",2012,58.241
"1889","WSH_WATER_SAFELY_MANAGED","CRI",2010,80.1639
"1890","WSH_WATER_SAFELY_MANAGED","LKA",2015,47.28865
"1891","WSH_WATER_SAFELY_MANAGED","TUN",2011,83.47032
"1892","WSH_WATER_SAFELY_MANAGED","TUV",2014,10.44864
"1893","WSH_WATER_SAFELY_MANAGED","TGO",2022,8.10678
"1894","WSH_WATER_SAFELY_MANAGED","VNM",2015,43.30138
"1895","WSH_WATER_SAFELY_MANAGED","COL",2018,73.12644
"1896","WSH_WATER_SAFELY_MANAGED","IDN",2005,25.20142
"1897","WSH_WATER_SAFELY_MANAGED","PRY",2009,57.31616
"1898","WSH_WATER_SAFELY_MANAGED","PLW",2015,56.52914
"1899","WSH_WATER_SAFELY_MANAGED","MCO",2012,100
"1900","WSH_WATER_SAFELY_MANAGED","STP",2016,34.07302
"1901","WSH_WATER_SAFELY_MANAGED","SUR",2014,37.65958
"1902","WSH_WATER_SAFELY_MANAGED","OMN",2014,88.09872
"1903","WSH_WATER_SAFELY_MANAGED","WSM",2017,55.66434
"1904","WSH_WATER_SAFELY_MANAGED","SEN",2017,25.12045
"1905","WSH_WATER_SAFELY_MANAGED","MNG",2006,36.38262
"1906","WSH_WATER_SAFELY_MANAGED","GLOBAL",2009,79.73297
"1907","WSH_WATER_SAFELY_MANAGED","UGA",2007,6.30595
"1908","WSH_WATER_SAFELY_MANAGED","BWA",2001,83.92756
"1909","WSH_WATER_SAFELY_MANAGED","GLOBAL",2004,46.91701
"1910","WSH_WATER_SAFELY_MANAGED","GLOBAL",2015,80.3671
"1911","WSH_WATER_SAFELY_MANAGED","COG",2008,10.74013
"1912","WSH_WATER_SAFELY_MANAGED","TON",2020,23.12505
"1913","WSH_WATER_SAFELY_MANAGED","PHL",2020,61.72007
"1914","WSH_WATER_SAFELY_MANAGED","NPL",2002,37.93374
"1915","WSH_WATER_SAFELY_MANAGED","IRQ",2002,60.98469
"1916","WSH_WATER_SAFELY_MANAGED","GEO",2015,67.36836
"1917","WSH_WATER_SAFELY_MANAGED","MCO",2013,100
"1918","WSH_WATER_SAFELY_MANAGED","PRT",2001,90.04418
"1919","WSH_WATER_SAFELY_MANAGED","EMR",2014,49.52464
"1920","WSH_WATER_SAFELY_MANAGED","WPR",2015,NA
"1921","WSH_WATER_SAFELY_MANAGED","GHA",2006,36.08521
"1922","WSH_WATER_SAFELY_MANAGED","ETH",2013,37.31727
"1923","WSH_WATER_SAFELY_MANAGED","HND",2015,43.25419
"1924","WSH_WATER_SAFELY_MANAGED","TKM",2009,90.55417
"1925","WSH_WATER_SAFELY_MANAGED","MDG",2022,41.29075
"1926","WSH_WATER_SAFELY_MANAGED","CRI",2018,81.05455
"1927","WSH_WATER_SAFELY_MANAGED","PRK",2003,78.7
"1928","WSH_WATER_SAFELY_MANAGED","IRN",2003,81.94065
"1929","WSH_WATER_SAFELY_MANAGED","ECU",2004,69.78954
"1930","WSH_WATER_SAFELY_MANAGED","MCO",2017,100
"1931","WSH_WATER_SAFELY_MANAGED","IRN",2013,92.89769
"1932","WSH_WATER_SAFELY_MANAGED","NIC",2000,65.48944
"1933","WSH_WATER_SAFELY_MANAGED","SVN",2020,98.27432
"1934","WSH_WATER_SAFELY_MANAGED","URY",2022,94.58874
"1935","WSH_WATER_SAFELY_MANAGED","AFG",2008,14.71565
"1936","WSH_WATER_SAFELY_MANAGED","AZE",2015,72.60477
"1937","WSH_WATER_SAFELY_MANAGED","BRA",2020,85.92162
"1938","WSH_WATER_SAFELY_MANAGED","HRV",2019,96.55
"1939","WSH_WATER_SAFELY_MANAGED","TKM",2002,54.73092
"1940","WSH_WATER_SAFELY_MANAGED","VNM",2021,75.66297
"1941","WSH_WATER_SAFELY_MANAGED","PRT",2020,95.01444
"1942","WSH_WATER_SAFELY_MANAGED","EMR",2009,74.18872
"1943","WSH_WATER_SAFELY_MANAGED","KHM",2000,10.39438
"1944","WSH_WATER_SAFELY_MANAGED","GHA",2017,13.11336
"1945","WSH_WATER_SAFELY_MANAGED","UKR",2015,88.48438
"1946","WSH_WATER_SAFELY_MANAGED","SGP",2010,100
"1947","WSH_WATER_SAFELY_MANAGED","COG",2005,45.78
"1948","WSH_WATER_SAFELY_MANAGED","BTN",2001,22.74601
"1949","WSH_WATER_SAFELY_MANAGED","MCO",2016,100
"1950","WSH_WATER_SAFELY_MANAGED","SLE",2019,12.04448
"1951","WSH_WATER_SAFELY_MANAGED","TON",2005,29.29397
"1952","WSH_WATER_SAFELY_MANAGED","GNB",2015,10.5702
"1953","WSH_WATER_SAFELY_MANAGED","BGD",2009,42.33089
"1954","WSH_WATER_SAFELY_MANAGED","ZMB",2019,46.28791
"1955","WSH_WATER_SAFELY_MANAGED","MNG",2020,11.23551
"1956","WSH_WATER_SAFELY_MANAGED","DNK",2018,99.91883
"1957","WSH_WATER_SAFELY_MANAGED","CAF",2001,16.71573
"1958","WSH_WATER_SAFELY_MANAGED","QAT",2019,96.63699
"1959","WSH_WATER_SAFELY_MANAGED","MLT",2009,100
"1960","WSH_WATER_SAFELY_MANAGED","SLE",2010,4.48349
"1961","WSH_WATER_SAFELY_MANAGED","BRA",2008,54.40484
"1962","WSH_WATER_SAFELY_MANAGED","CZE",2016,97.881
"1963","WSH_WATER_SAFELY_MANAGED","CRI",2014,80.28972
"1964","WSH_WATER_SAFELY_MANAGED","CRI",2005,80.00662
"1965","WSH_WATER_SAFELY_MANAGED","RUS",2007,75.09201
"1966","WSH_WATER_SAFELY_MANAGED","EUR",2006,94.53556
"1967","WSH_WATER_SAFELY_MANAGED","KAZ",2002,64.92973
"1968","WSH_WATER_SAFELY_MANAGED","LKA",2014,47.0706
"1969","WSH_WATER_SAFELY_MANAGED","TON",2003,23.04195
"1970","WSH_WATER_SAFELY_MANAGED","COD",2004,31.84809
"1971","WSH_WATER_SAFELY_MANAGED","ETH",2000,5.04385
"1972","WSH_WATER_SAFELY_MANAGED","CRI",2012,80.22681
"1973","WSH_WATER_SAFELY_MANAGED","NPL",2017,20.70841
"1974","WSH_WATER_SAFELY_MANAGED","MWI",2015,47.26887
"1975","WSH_WATER_SAFELY_MANAGED","KHM",2013,52.69057
"1976","WSH_WATER_SAFELY_MANAGED","LSO",2005,13.42245
"1977","WSH_WATER_SAFELY_MANAGED","LTU",2003,69.40066
"1978","WSH_WATER_SAFELY_MANAGED","BRA",2010,83.41664
"1979","WSH_WATER_SAFELY_MANAGED","ISL",2012,96.57797
"1980","WSH_WATER_SAFELY_MANAGED","ECU",2019,52.32127
"1981","WSH_WATER_SAFELY_MANAGED","AMR",2005,45.64567
"1982","WSH_WATER_SAFELY_MANAGED","UKR",2001,66.55705
"1983","WSH_WATER_SAFELY_MANAGED","SLE",2022,8.71207
"1984","WSH_WATER_SAFELY_MANAGED","LVA",2021,96.82567
"1985","WSH_WATER_SAFELY_MANAGED","PRK",2014,77.53441
"1986","WSH_WATER_SAFELY_MANAGED","ZMB",2015,49.47451
"1987","WSH_WATER_SAFELY_MANAGED","ROU",2012,81.92657
"1988","WSH_WATER_SAFELY_MANAGED","SUR",2003,62.4836
"1989","WSH_WATER_SAFELY_MANAGED","KOR",2019,99.01979
"1990","WSH_WATER_SAFELY_MANAGED","SEAR",2000,NA
"1991","WSH_WATER_SAFELY_MANAGED","LAO",2020,17.6819
"1992","WSH_WATER_SAFELY_MANAGED","TUV",2006,7.92096
"1993","WSH_WATER_SAFELY_MANAGED","ZMB",2009,50.12531
"1994","WSH_WATER_SAFELY_MANAGED","NGA",2016,34.17954
"1995","WSH_WATER_SAFELY_MANAGED","SEN",2006,8.7561
"1996","WSH_WATER_SAFELY_MANAGED","IRN",2005,95.70957
"1997","WSH_WATER_SAFELY_MANAGED","PRK",2020,48.83232
"1998","WSH_WATER_SAFELY_MANAGED","GHA",2001,27.66708
"1999","WSH_WATER_SAFELY_MANAGED","BHR",2008,98.927
"2000","WSH_WATER_SAFELY_MANAGED","TZA",2010,7.75774
"2001","WSH_WATER_SAFELY_MANAGED","SUR",2014,54.46284
"2002","WSH_WATER_SAFELY_MANAGED","ISR",2000,99.79266
"2003","WSH_WATER_SAFELY_MANAGED","LKA",2004,85.78967
"2004","WSH_WATER_SAFELY_MANAGED","NPL",2015,23.77959
"2005","WSH_WATER_SAFELY_MANAGED","AFG",2022,36.38141
"2006","WSH_WATER_SAFELY_MANAGED","MDG",2002,8.05969
"2007","WSH_WATER_SAFELY_MANAGED","COL",2017,38.82123
"2008","WSH_WATER_SAFELY_MANAGED","DZA",2017,75.73054
"2009","WSH_WATER_SAFELY_MANAGED","COD",2011,0.58422
"2010","WSH_WATER_SAFELY_MANAGED","CAF",2012,2.71745
"2011","WSH_WATER_SAFELY_MANAGED","ECU",2006,45.91403
"2012","WSH_WATER_SAFELY_MANAGED","KIR",2016,6.15721
"2013","WSH_WATER_SAFELY_MANAGED","WSM",2003,82.67637
"2014","WSH_WATER_SAFELY_MANAGED","MCO",2007,100
"2015","WSH_WATER_SAFELY_MANAGED","DEU",2021,99.63912
"2016","WSH_WATER_SAFELY_MANAGED","TZA",2011,2.15873
"2017","WSH_WATER_SAFELY_MANAGED","EMR",2008,73.99793
"2018","WSH_WATER_SAFELY_MANAGED","SVN",2016,95.86553
"2019","WSH_WATER_SAFELY_MANAGED","ROU",2010,66.65007
"2020","WSH_WATER_SAFELY_MANAGED","SEAR",2005,41.77
"2021","WSH_WATER_SAFELY_MANAGED","ZWE",2011,14.97636
"2022","WSH_WATER_SAFELY_MANAGED","EMR",2009,59.61932
"2023","WSH_WATER_SAFELY_MANAGED","PAK",2008,48.63164
"2024","WSH_WATER_SAFELY_MANAGED","COD",2012,11.88212
"2025","WSH_WATER_SAFELY_MANAGED","NZL",2003,84.39357
"2026","WSH_WATER_SAFELY_MANAGED","CYP",2022,99.76506
"2027","WSH_WATER_SAFELY_MANAGED","TUN",2017,76.03084
"2028","WSH_WATER_SAFELY_MANAGED","NZL",2001,84.39357
"2029","WSH_WATER_SAFELY_MANAGED","ISR",2013,99.61296
"2030","WSH_WATER_SAFELY_MANAGED","MWI",2010,43.66961
"2031","WSH_WATER_SAFELY_MANAGED","GBR",2016,99.87691
"2032","WSH_WATER_SAFELY_MANAGED","COG",2001,6.94979
"2033","WSH_WATER_SAFELY_MANAGED","ROU",2002,94.9535
"2034","WSH_WATER_SAFELY_MANAGED","BEL",2021,99.73113
"2035","WSH_WATER_SAFELY_MANAGED","LUX",2009,99.82365
"2036","WSH_WATER_SAFELY_MANAGED","TCD",2008,2.89959
"2037","WSH_WATER_SAFELY_MANAGED","LUX",2003,99.82852
"2038","WSH_WATER_SAFELY_MANAGED","BGD",2004,55.25035
"2039","WSH_WATER_SAFELY_MANAGED","PRK",2014,50.80158
"2040","WSH_WATER_SAFELY_MANAGED","AMR",2005,88.20646
"2041","WSH_WATER_SAFELY_MANAGED","FIN",2019,99.63615
"2042","WSH_WATER_SAFELY_MANAGED","UZB",2012,50.47885
"2043","WSH_WATER_SAFELY_MANAGED","ROU",2008,94.9535
"2044","WSH_WATER_SAFELY_MANAGED","SEAR",2006,NA
"2045","WSH_WATER_SAFELY_MANAGED","AUT",2009,98.26058
"2046","WSH_WATER_SAFELY_MANAGED","GEO",2015,87.74278
